ItemCode	ItemName	ForeignName	ItemsGroupCode	CustomsGroupCode	SalesVATGroup	BarCode	VatLiable	PurchaseItem	SalesItem	InventoryItem	IncomeAccount	ExemptIncomeAccount	ExpanseAccount	Mainsupplier	SupplierCatalogNo	DesiredInventory	MinInventory	Picture	User_Text	SerialNum	CommissionPercent	CommissionSum	CommissionGroup	TreeType	AssetItem	DataExportCode	Manuacturer	ManageSerialNumbers	ManageBatchNumbers	Valid	ValidFrom	ValidTo	ValidRemarks	Frozen	FrozenFrom	FrozenTo	FrozenRemarks	SalesUnit	SalesItemsPerUnit	SalesPackagingUnit	SalesQtyPerPackUnit	SalesUnitLength	SalesLengthUnit	SalesUnitWidth	SalesWidthUnit	SalesUnitHeight	SalesHeightUnit	SalesUnitVolume	SalesVolumeUnit	SalesUnitWeight	SalesWeightUnit	PurchaseUnit	PurchaseItemsPerUnit	PurchasePackagingUnit	PurchaseQtyPerPackUnit	PurchaseUnitLength	PurchaseLengthUnit	PurchaseUnitWidth	PurchaseWidthUnit	PurchaseUnitHeight	PurchaseHeightUnit	PurchaseUnitVolume	PurchaseVolumeUnit	PurchaseUnitWeight	PurchaseWeightUnit	PurchaseVATGroup	SalesFactor1	SalesFactor2	SalesFactor3	SalesFactor4	PurchaseFactor1	PurchaseFactor2	PurchaseFactor3	PurchaseFactor4	ForeignRevenuesAccount	ECRevenuesAccount	ForeignExpensesAccount	ECExpensesAccount	AvgStdPrice	DefaultWarehouse	ShipType	GLMethod	TaxType	MaxInventory	ManageStockByWarehouse	PurchaseHeightUnit1	PurchaseUnitHeight1	PurchaseLengthUnit1	PurchaseUnitLength1	PurchaseWeightUnit1	PurchaseUnitWeight1	PurchaseWidthUnit1	PurchaseUnitWidth1	SalesHeightUnit1	SalesUnitHeight1	SalesLengthUnit1	SalesUnitLength1	SalesWeightUnit1	SalesUnitWeight1	SalesWidthUnit1	SalesUnitWidth1	ForceSelectionOfSerialNumber	ManageSerialNumbersOnReleaseOnly	WTLiable	CostAccountingMethod	SWW	WarrantyTemplate	IndirectTax	ArTaxCode	ApTaxCode	BaseUnitName	ItemCountryOrg	IssueMethod	SRIAndBatchManageMethod	IsPhantom	InventoryUOM	PlanningSystem	ProcurementMethod	OrderIntervals	OrderMultiple	LeadTime	MinOrderQuantity	ItemType	ItemClass	OutgoingServiceCode	IncomingServiceCode	ServiceGroup	NCMCode	MaterialType	MaterialGroup	ProductSource	Properties1	Properties2	Properties3	Properties4	Properties5	Properties6	Properties7	Properties8	Properties9	Properties10	Properties11	Properties12	Properties13	Properties14	Properties15	Properties16	Properties17	Properties18	Properties19	Properties20	Properties21	Properties22	Properties23	Properties24	Properties25	Properties26	Properties27	Properties28	Properties29	Properties30	Properties31	Properties32	Properties33	Properties34	Properties35	Properties36	Properties37	Properties38	Properties39	Properties40	Properties41	Properties42	Properties43	Properties44	Properties45	Properties46	Properties47	Properties48	Properties49	Properties50	Properties51	Properties52	Properties53	Properties54	Properties55	Properties56	Properties57	Properties58	Properties59	Properties60	Properties61	Properties62	Properties63	Properties64	AutoCreateSerialNumbersOnRelease	DNFEntry	GTSItemSpec	GTSItemTaxCategory	U_u_familiaa	U_SubFamilia	U_Marca
100142143	CODO 90∫FLEER MACH1/2MACH-ORING5/8	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
100142144	CODO 90∫ 1/2 JIC X 3/4 ORB	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
100142145	CODO 90∫FLEER MACH5/8MACH-ORING1/2	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
100142146	CODO 90∫FLEER MACH5/8MACH-ORING5/8	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
100142147	CODO 90∫FLEER MACH5/8MACH-ORING3/4	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
100142148	CODO 90∫FLEER MACH3/4MACH-ORING3/4	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
100142149	CODO 90∫FLEER MACH3/4 MACH-ORING1	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
100142150	3/4 IND MALE JIC 37G FLARE X 1-1/4 IN MALE	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				100	1	42
100142151	CODO 90∫FLEER MACH1MACH-ORING3/4	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
100142152	"CODO 90∫FLEER MACH1""MACH-ORING 1"""	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
80024773175	DISCO DE ESMERIL	NULL	120				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UNID														UNID																														W		0	tYES																															NULL																																																																																				800	24	77
11002281351	CONEC RECT MACHO 1/8x1/8 TUERCA-GLAND	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	28
11002281352	CONECTOR RECTO 3/16 X 1/8 BRONCE	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	28
11002281353	"ACOPLE DE COMPRESION 3/16 X 1/4"""	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	2	28
11002281354	"CONECTOR RECTO  BRONCES 1/4""MANG X 1/4""NPT"	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	2	28
11002281355	CONECTOR RECTO DE COMPRESION 1/4 X 3/8	"CONECTOR RECTO DE COMPRESION 1/4"" X 3/8"""	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	28
11002281356	"ADAPTADOR DE BRONCES 1/4""MANG X 1/2 ROSCA"	NULL	105				tYES	tYES	tYES	tYES					UND		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	2	28
11002281357	CONECTOR RECTO DE COMPRESION 1/4 X 1/4	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	2	28
11002283137	CONECTOR RECTO DE 5/16	NULL	117				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	2	28
11002281358	CONEC RECT MACHO 3/8x1/8 TUERCA-GLAND	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	28
11002281359	CONECTOR DE COMPRESION 3/8 X1/4 BRONCE	"UNION DE COMPRESION 3/8"" X1/4"" BRONCE"	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	28
11002281360	CONECTOR RECTO DE COMPRESION 3/8 X 3/8	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	28
11002281361	CONECTOR RECTO DE COMPRESION 3/8 X 1/2	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	28
11002281362	CONECTOR RECTO DE COMPRESION 1/2 X 1/4	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	28
11002281363	CONECTOR RECTO DE COMPRESION 1/2 X 3/8	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	28
11002281364	CONECTOR RECTO DE COMPRESION 1/2 X 1/2	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	28
110010281365	CONECTOR RECTO 1/4 NPT X 1/8 MANGUERA	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281366	CONECTOR RECTO 1/8 NPT X 1/4 MANGUERA	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281367	CONECTOR RECTO 1/4 NPT X 1/4 MANGUERA	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281368	CONECTOR RECTO 3/8 NPT X 1/4 MANGUERA	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281369	CONECTOR RECTO MILI 4MM 5/32 TUBING X M5	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281370	CONECTOR RECTO 1/4 NPT X 5/16 MANGUERA	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281371	CONECTOR RECTO 3/8 NPT X 5/16 MANGUERA	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281372	CONECTOR RECTO 1/8NPT X 3/8 MANGUERA	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281373	CONECTOR RECTO 1/4 NPT X 3/8 MANGUERA	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281374	CONECTOR RECTO 3/8 NPT X 3/8 MANGUERA	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281375	CONECTOR RECTO 1/2 NPT X 3/8 MANGUERA	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281376	CONECTOR RECTO MILI 6MM TUBING X M5	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281377	CONECTOR RECTO 1/4 NPT X 1/2 MANGUERA	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281378	CONECTOR RECTO 3/8 NPT X 1/2 MANGUERA	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281379	CONECTOR RECTO 1/2 NPT X 1/2 MANGUERA	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
100142154	"CODO MACHO 1/2"" ORING HEMBR 3/4"" NPT"	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
11002281339	CODO 90∫  COMPRESION DE 1/8 X 1/8 NPT	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	28
11002281340	CODO HEMBRA MACHO 3/16 X 1/8 NPT	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	28
11002281341	CODO 90∫  COMPRESION DE 1/4 X 1/8 NPT	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	28
11002281342	CODO 90∫  COMPRESION DE 1/4 X 1/4 NPT	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	28
11002281343	CODO 90∫  COMPRESION DE 1/4 X 3/8 NPT	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	28
11002281344	CODO 90∫ DE 3/8NPT X 1/8TUERCA-GLANDUL	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	28
11002281345	CODO A 90∫ COMPRESION DE 3/4 X 1/4 NPT	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	28
11002281346	CODO A 90∫ COMPRESION DE 3/8 X 3/8 NPT	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	28
11002281347	CODO 90∫  COMPRESION DE 3/8 X 1/2 NPT	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	28
11002281348	CODO 90∫  COMPRESION DE 1/2 X 1/4 NPT	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	28
11002281349	CODO EN 90∑ DE COMPRESION DE 1/2X3/8	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	28
11002281350	CODO 90∫  COMPRESION DE 1/2 X 1/2 NPT	NULL	105				tYES	tYES	tYES	tYES					7307190000		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	28
110010281332	CODO DE 90∞ 1/8 NPT X 1/4 MANGUERA	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281333	"CODO DE 90∞ 1/4"" NPT X 1/4"" MANGUERA"	"CODO DE 90∞ 1/4"" NPT X 1/4"" MANGUERA"	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	10	28
110010281334	"CODO DE 90∞ 1/4""MANGX 3/8 NPT"	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281335	CODO DE 90∞ 1/8 NPT X 3/8 MANGUERA	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281336	CODO DE 90∞ 1/4 NPT X 3/8 MANGUERA	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
110010281337	CODO DE 90∞ 3/8 NPT X 3/8 MANGUERA	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	10	28
200132420	"ACOPLES DE 3/4"" INOX  303SS NPTF"	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				200	1	32
200132421	"ACOPLES DE 3/4"" HIDRAULICO"	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				200	1	32
600230924	CORREA SINCRONIZADA IND CARLISLE 6PK825	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				600	2	30
100142159	"ADAPTADOR JIC 3/4"" X 3/4"" BSPP"	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				100	1	42
100142160	ADAPTADOR M-JIC METRICO1/4X14MM	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
100142161	ADAPTADOR MILIMETRICO22MM	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
100142162	ADAPTADOR M3/4 JIC X26 METRIC LIGHT	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
100142163	ADAPTADOR METRIC KOMATSU 1/2 M-JIC	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
100142139	"ADAPTADOR BSPP,ROSC HEMBRA JIC 1/2"" X 1/2"""	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
100142140	ADAPTADOR 1 METRIC M-BSPP F-JIC	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				100	1	42
200228423	"CONECTO DE 3/16 X 1//8"""	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				200	2	28
100142141	"3/4"" -14 MALE NPTF X 3/4-14 MALE BSPP"	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				100	1	42
80024773132	"CONECTOR 3/4 NPT X 3"" X 5/8"	NULL	117				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				800	24	77
200232424	"3/4"" 316SS Fem Coupler x Male NPT"	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				200	2	32
200232425	"3/4"" 316SS Male NPT x Male Adapter"	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				200	2	32
400620654	3 Ply 330 3/16 IN X 1/16 IN (#77) x 60 in Wide	NULL	103				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									FT														FT																														W		0	tNO																															FT																																																																																				400	6	20
11002281323	CODO A 45∫ COMPRESION DE 3/8 X 1/4 NPT	NULL	105				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									und														und																														W		0	tYES																															und																																																																																				1100	2	28
400520650	"BANDA TRANSPORTADORA DE 3 CAPAS 1/4X1/16  36MTSX42"""	NULL	103				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									FT														FT																														W		0	tYES																															FT																																																																																				400	5	20
400620652	3 `Ply 330 1/4in x 1/16in (#78) x 30 in Wide	NULL	103				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									FT														FT																														W		0	tNO																															FT																																																																																				400	6	20
400620653	3 `Ply 330 1/4in x 1/16in (#78)  x 36 in Wide	NULL	103				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									FT														FT																														W		0	tNO																															FT																																																																																				400	6	20
600226925	CORREA INDUSTRIAL 7PK 962 = 380K7 DD	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				600	2	26
600250926	CORREA DE 8 RIBS 8/5V2000 JASON	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				600	2	50
600250927	CORREA DE 8 RIBS 8/5V2120 JASON	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				600	2	50
600226928	CORREA DE 8 CARRILES MARCA CONTINENTAL ( GOODYEAR)	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				600	2	26
80024771594	APF-150W-100 FASTENERS	NULL	106				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									CAJA														CAJA																														W		0	tYES																															CAJA																																																																																				800	24	77
80024771595	APF100W-50 FASTENERS	NULL	106				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				800	24	77
6002030020	CORREA SINCRONIZADA 800-8M-30	NULL	100				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				600	20	30
80024773131	CINTA  TEFLON   3/4 X 50 MTS.	NULL	117				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				800	24	77
400520651	BANDA  4 PLY  440 3/8IN X 3/32 IN 80A  80FT LARGO X48 IN ANCHO	NULL	103				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				400	5	20
80024773130	camisa de acero inoxidable  de 30 mm	NULL	117				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									und														und																														W		0	tYES																															und																																																																																				800	24	77
600230929	CORREA DE CARRILES 8PK D&D	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				600	2	30
6002030930	CORREA 8T5/640 DD	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				600	20	30
600230931	CORREA LISA INDUSTRIAL D&D 8V-1180	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				600	2	30
600230932	CORREA LISA INDUSTRIAL D&D 8V-1250	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				600	2	30
600230933	CORREA LISA INDUSTRIAL D&D 8V-1500	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				600	2	30
600230934	CORREA LISA INDUSTRIAL D&D 8V-1600	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				600	2	30
600230935	CORREA LISA INDUSTRIAL D&D 8V-1700	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				600	2	30
600230936	CORREA LISA INDUSTRIAL D&D 8V-1800	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				600	2	30
600230937	CORREA LISA INDUSTRIAL D&D 8V-1900	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				600	2	30
600230938	CORREA LISA INDUSTRIAL D&D 8V-2000	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				600	2	30
600230939	CORREA LISA INDUSTRIAL D&D 8V-2120	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				600	2	30
600230940	CORREA LISA INDUSTRIAL D&D 8V-2240	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				600	2	30
600230941	CORREA LISA INDUSTRIAL D&D 8V-2360	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				600	2	30
600230942	CORREA LISA INDUSTRIAL D&D 8V-3150	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				600	2	30
600230943	CORREA LISA INDUSTRIAL D&D 8V-4000	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				600	2	30
80024772729	6M3+BUS KIT 901615 CILINDRO DE 10 LBS ABC	NULL	112				tYES	tYES	tYES	tYES					UNID		0								tNO			tNO	tNO									UNID														UNID																														W		0	tYES																															UNID																																																																																				800	24	77
100142132	ADAPTADOR MACHO BSPP X BSPT 3/8	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				100	1	42
100142133	ADAPTADOR MACHO BSPP X BSPT	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				100	1	42
100142134	"ADAPTADOR BSPP X BSPT 3/4"""	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				100	1	42
100142135	"ADAPADOR BSPP X BSPT 1"""	NULL	101				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				100	1	42
400620649	"Banda PVC 120 NEGRA  C x B (#91)  60"" IN wide."	NULL	103				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									FT														FT																														W		0	tNO																															FT																																																																																				400	6	20
600230971	CORREA LISA INDUSTRIAL D&D A-112	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				600	2	30
600230972	CORREA LISA INDUSTRIAL D&D A-140	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				600	2	30
200250439	ACOPLE MACHO/HEMBRA NPT DE 1-1/2	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				200	2	50
200250427	ADAPTADOR MACHO DE 2 ALUMINIO	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				200	2	50
600230944	CORREA LISA INDUSTRIAL D&D A-21	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				600	2	30
600230945	CORREA LISA INDUSTRIAL D&D A-23	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				600	2	30
600230946	CORREA LISA INDUSTRIAL D&D A-25	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				600	2	30
600230947	CORREA LISA INDUSTRIAL D&D A-26	NULL	104				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				600	2	30
